From	To
Q8T3U2	FBgn0033912
Q9VUV9	FBgn0263599
P02843	FBgn0004045
P98163	FBgn0004649
P26308	FBgn0001105
P22807	FBgn0002941
Q7JRP4	FBgn0033610
Q9VC10	FBgn0265190
P02836	FBgn0000577
Q9W3G9	FBgn0030028
Q9VZF2	FBgn0035518
Q9W1G4	FBgn0034931
Q0KI50	FBgn0260003
Q7YU29	FBgn0260003
Q9VDW3	FBgn0260003
P23257	FBgn0260639
Q9W4H9	FBgn0262699
Q8IRV4	FBgn0040355
Q9NEG2	FBgn0040355
Q9W4V2	FBgn0040355
Q9W2K2	FBgn0261067
M9NE38	FBgn0263973
Q8SZR1	FBgn0029681
Q9W4P4	FBgn0029681
Q8MYY4	FBgn0085409
Q9VCY6	FBgn0038986
R9PY37	FBgn0085409
E1JH26	FBgn0010531
Q7YTX3	FBgn0031142
Q9VRD3	FBgn0031142
Q9VW73	FBgn0036932
Q8IQV5	FBgn0036958
Q8IQV6	FBgn0036958
Q95SV7	FBgn0036958
Q9VWA0	FBgn0036958
Q24040	FBgn0013753
Q9VI23	FBgn0037445
Q9VV19	FBgn0036595
Q9VHZ8	FBgn0037520
Q8T953	FBgn0037213
Q95TE1	FBgn0037213
Q9VMY3	FBgn0037213
Q961J8	FBgn0035781
Q7K533	FBgn0034200
A1ZA23	FBgn0034030
Q8T0F0	FBgn0034030
A1Z7M0	FBgn0033358
Q8IGG4	FBgn0033358
Q24024	FBgn0010258
Q26274	FBgn0010258
Q8T3X1	FBgn0010258
Q8SWS3	FBgn0036592
A1Z8G3	FBgn0033589
P11420	FBgn0267821
Q7K1P4	FBgn0036617
Q9VV44	FBgn0036617
Q24333	FBgn0013949
Q8IMV1	FBgn0013949
Q8SY52	FBgn0013949
Q9VE17	FBgn0261792
Q8IQH9	FBgn0262714
Q8IQI0	FBgn0262714
Q9XZ09	FBgn0262714
Q86BP0	FBgn0262483
Q86BS0	FBgn0262483
Q9VF66	FBgn0262483
Q9VJS8	FBgn0004858
O97059	FBgn0004782
Q9V3L8	FBgn0004783
Q9VXW7	FBgn0261703
Q7K1B3	FBgn0034263
Q9VM64	FBgn0031872
Q9VZC9	FBgn0035540
Q8IPL8	FBgn0051522
Q8T0D0	FBgn0051522
Q9VN29	FBgn0051522
O76767	FBgn0267330
Q8IPV3	FBgn0025683
Q9VPJ9	FBgn0025683
Q7JX43	FBgn0001285
P23645	FBgn0000180
Q9VJU9	FBgn0027929
Q9VXT6	FBgn0030654
Q9W1E4	FBgn0034948
Q8T5S7	FBgn0051014
Q9VA63	FBgn0051014
A1Z8R6	FBgn0053145
Q9VAC9	FBgn0039730
Q9W138	FBgn0035035
Q961B9	FBgn0036579
Q9VHY5	FBgn0024909
O76880	FBgn0011276
Q24354	FBgn0011276
Q9W4X2	FBgn0011276
Q7JR58	FBgn0033879
Q9VEF0	FBgn0038551
Q9VDP8	FBgn0038772
Q7K4M4	FBgn0086350
Q9VIH0	FBgn0032907
Q9W0X3	FBgn0035088
Q24147	FBgn0010342
P17789	FBgn0003870
P42282	FBgn0003870
P28518	FBgn0004832
X2JAG8	FBgn0027587
Q9VN42	FBgn0040466
Q9VHA0	FBgn0003334
Q9XTP7	FBgn0015396
Q8IMG6	FBgn0011655
Q7JR52	FBgn0026160
Q7KUE4	FBgn0026160
Q9VTB8	FBgn0026160
Q868I9	FBgn0005655
Q86B87	FBgn0002781
Q9VTT1	FBgn0036246
Q9VVT4	FBgn0036818
Q9VHC0	FBgn0037707
Q9VFX8	FBgn0038128
Q9W4Z6	FBgn0040392
Q960J9	FBgn0052633
Q5BIG7	FBgn0003612
Q7JUZ9	FBgn0263240
Q7JR80	FBgn0265186
Q9VUK9	FBgn0266441
Q9VW28	FBgn0036900
Q9VYG4	FBgn0030455
Q7JN06	FBgn0015602
Q94513	FBgn0015602
Q9VS36	FBgn0016036
Q0E8Q6	FBgn0028931
Q9VM37	FBgn0031894
Q9W0N4	FBgn0035158
Q9W0N9	FBgn0035153
Q8MYV4	FBgn0029941
Q9W3R9	FBgn0029941
Q8SYU2	FBgn0032404
Q9U915	FBgn0283494
M9NFM7	FBgn0035542
A8DY77	FBgn0028408
A1Z718	FBgn0263077
A1Z719	FBgn0263077
A1Z720	FBgn0263077
A1Z721	FBgn0263077
A1Z722	FBgn0263077
A8JR05	FBgn0285955
Q9VVC6	FBgn0261547
Q9Y150	FBgn0261547
Q5BIL9	FBgn0033836
Q9V9W8	FBgn0043900
Q7JWP6	FBgn0036815
Q8IP71	FBgn0032516
Q9VJY8	FBgn0032516
Q7JVP4	FBgn0033155
P26017	FBgn0003042
Q9VH07	FBgn0040078
P48611	FBgn0003141
P21519	FBgn0002643
P06601	FBgn0003145
Q9U5W2	FBgn0028394
Q9U5W3	FBgn0028394
Q9VLJ4	FBgn0028394
Q9VW15	FBgn0005386
Q9VS33	FBgn0261111
Q8MZG1	FBgn0052572
Q9VXB8	FBgn0052572
Q95S50	FBgn0029867
Q9W403	FBgn0029867
P41900	FBgn0010421
Q8SX18	FBgn0037712
Q9VH95	FBgn0037728
Q9VQ77	FBgn0031391
Q9VDY1	FBgn0086613
M9NEA1	FBgn0266521
Q76NQ3	FBgn0260749
Q9VL07	FBgn0260749
Q9I7N3	FBgn0042127
Q9VP16	FBgn0037099
Q9NDR2	FBgn0028406
Q7KK51	FBgn0028497
Q8MLR7	FBgn0028497
Q9W1Q6	FBgn0028497
Q9VXD6	FBgn0030768
Q9VFG8	FBgn0262127
Q9VRJ0	FBgn0263831
Q9V674	FBgn0025454
Q9VW60	FBgn0004852
Q7KRW1	FBgn0039668
Q9U6Q2	FBgn0013953
Q9VC29	FBgn0013953
Q2XYI2	FBgn0031310
Q8IRF6	FBgn0035315
Q9W042	FBgn0035315
Q8MSC8	FBgn0035211
Q9VJ75	FBgn0032689
Q8MS84	FBgn0033048
Q8SWX8	FBgn0038039
Q9VXZ2	FBgn0030603
Q8MLR5	FBgn0050184
Q9VP30	FBgn0037086
A0A0B4KG35	FBgn0265045
P18102	FBgn0003720
Q9VI20	FBgn0037442
Q5BI61	FBgn0032815
Q8T3K6	FBgn0032815
Q9VIS7	FBgn0032815
Q8MS43	FBgn0037379
Q7PL81	FBgn0086683
Q7PL83	FBgn0086683
Q8SYI1	FBgn0086683
Q8IH93	FBgn0039767
Q95TR9	FBgn0039767
Q9VA79	FBgn0039767
Q9VHG5	FBgn0037670
Q7PL82	FBgn0086683
Q9VCP0	FBgn0039066
Q9W455	FBgn0029825
Q95RH3	FBgn0052756
Q961V9	FBgn0030668
Q9VXR9	FBgn0030668
Q4V4P1	FBgn0033945
P15364	FBgn0000071
Q8SY28	FBgn0285955
M9PF20	FBgn0041775
F2FB81	FBgn0041781
P33450	FBgn0001075
A8JNK4	FBgn0035533
A0A0B4K774	FBgn0020510
Q7KPK6	FBgn0024326
Q7KPX5	FBgn0024326
Q7JVW5	FBgn0034186
Q9VSF2	FBgn0035851
Q9VTY0	FBgn0036288
Q8IMM3	FBgn0051051
Q9W1C5	FBgn0034964
Q9VN41	FBgn0037263
A1Z7Z6	FBgn0040093
Q8MR48	FBgn0040093
Q9VMC3	FBgn0051637
Q9VHX0	FBgn0037540
Q9VKA7	FBgn0032414
Q9VJ22	FBgn0046302
Q9VJU5	FBgn0259896
Q9VBL8	FBgn0039376
Q86PE8	FBgn0032213
Q9VL01	FBgn0032213
Q7JR69	FBgn0033725
Q960H8	FBgn0033725
P07189	FBgn0002535
Q9VQI4	FBgn0031476
Q9VUL2	FBgn0036479
Q867Z4	FBgn0283521
Q9V5M3	FBgn0283521
Q9V5M6	FBgn0283521
P10041	FBgn0000463
Q8IQI9	FBgn0083978
P48604	FBgn0014877
Q9VMD2	FBgn0031818
Q9VS47	FBgn0035763
Q8SWZ1	FBgn0033558
Q9VHB8	FBgn0037709
Q7JZU2	FBgn0053145
Q8IQG1	FBgn0259481
Q7M3M8	FBgn0004878
Q9W0P5	FBgn0035147
Q95TK0	FBgn0035617
Q95SE8	FBgn0036318
Q960G3	FBgn0036448
A8DYB0	FBgn0033661
Q8MT78	FBgn0034158
Q9VW85	FBgn0261556
Q9W410	FBgn0029861
Q9W328	FBgn0264691
A0A0B4KHI4	FBgn0038826
Q9VFC0	FBgn0038300
Q59E33	FBgn0261872
Q86MQ9	FBgn0261872
Q9VM62	FBgn0020616
P05205	FBgn0003607
A1Z8S6	FBgn0260012
Q9VNF6	FBgn0027951
Q9VPI4	FBgn0051973
Q9W3F4	FBgn0021767
P09083	FBgn0001147
Q7JQ85	FBgn0004863
Q7KS72	FBgn0004863
Q9VD99	FBgn0004863
Q29R10	FBgn0038244
Q8T3L3	FBgn0038244
Q9VIW0	FBgn0000964
Q9VH51	FBgn0267336
P02833	FBgn0260642
Q9VE20	FBgn0261262
Q8IQX7	FBgn0265598
Q9I7V4	FBgn0042098
Q8MQI4	FBgn0051973
Q9VPI3	FBgn0051973
O16124	FBgn0052190
O44117	FBgn0052190
Q7KQC2	FBgn0052190
Q9VZ17	FBgn0030278
Q9VZ15	FBgn0030280
Q9VS81	FBgn0035792
Q8MZH7	FBgn0038829
Q9VDI5	FBgn0038829
Q9W4Z4	FBgn0044047
Q9VFD3	FBgn0261859
Q0E8Q7	FBgn0028539
Q7K0K1	FBgn0033400
Q7K2L1	FBgn0005654
Q9VSK8	FBgn0035900
Q7K0E3	FBgn0259483
B7Z150	FBgn0261244
Q7JQ32	FBgn0266136
A8JQT1	FBgn0085386
Q9W239	FBgn0034741
Q9VGH1	FBgn0003312
Q9VSB9	FBgn0035825
Q962I2	FBgn0015286
Q8T064	FBgn0032388
Q9VKD8	FBgn0032388
Q7KPA5	FBgn0002716
Q9VXS6	FBgn0030663
Q9VRR9	FBgn0035656
Q8MSZ2	FBgn0036574
Q5BIE2	FBgn0039544
Q8IH01	FBgn0039544
Q8IH09	FBgn0039544
Q9VV21	FBgn0036597
Q9VIY5	FBgn0051797
A1ZBT3	FBgn0034502
Q8T3W7	FBgn0036520
Q9VUR8	FBgn0036520
Q9W224	FBgn0034740
Q3YNE0	FBgn0016036
Q95RT8	FBgn0030003
Q9W3J9	FBgn0030003
Q9VIL6	FBgn0032867
A8DZ26	FBgn0052000
P20009	FBgn0000157
Q9VWW0	FBgn0265784
C6SUV4	FBgn0085404
Q9VMQ4	FBgn0051989
Q9W0V4	FBgn0040688
A1Z9Z1	FBgn0034002
Q7K0W0	FBgn0034002
P10083	FBgn0000022
Q9VWE4	FBgn0031054
Q9VBY6	FBgn0039270
Q8IHB1	FBgn0034435
Q9VLA2	FBgn0019809
Q7YTY6	FBgn0028988
Q9VIC7	FBgn0051146
Q9VIK2	FBgn0032879
Q7KTF7	FBgn0032151
Q7KTF8	FBgn0032151
Q7KTF9	FBgn0032151
Q8IPE2	FBgn0032151
Q9VL79	FBgn0032151
M9PCP3	FBgn0031752
Q9VMS2	FBgn0031698
Q9VMV5	FBgn0016075
A0A0B4K620	FBgn0013576
Q9VPM0	FBgn0283652
Q9VQ78	FBgn0027509
Q9VS84	FBgn0268063
Q9VT95	FBgn0036083
Q9VTQ3	FBgn0036219
Q9VUE7	FBgn0087007
Q9VUE8	FBgn0087007
Q9VV61	FBgn0053158
Q9VWZ3	FBgn0283476
Q9VXV3	FBgn0004391
Q9VYN1	FBgn0259680
Q9VZ45	FBgn0263705
Q9W040	FBgn0035317
Q9W0F4	FBgn0043865
Q59E61	FBgn0035001
F3YDF1	FBgn0034792
Q9W261	FBgn0034722
Q9W325	FBgn0261931
Q9W326	FBgn0261931
E2QD98	FBgn0261873
Q7KVT3	FBgn0261873
Q9W3H6	FBgn0261873
Q9W3H7	FBgn0261873
Q9W3H8	FBgn0261873
Q9W3X0	FBgn0029895
Q8IRS2	FBgn0029728
Q9W4G6	FBgn0029728
Q8IRV7	FBgn0284408
Q8IRV8	FBgn0284408
Q8IRV9	FBgn0284408
Q8MPN3	FBgn0284408
Q9W4Y3	FBgn0284408
Q9W4Y4	FBgn0284408
A1Z6Z8	FBgn0261397
A1Z6Z9	FBgn0261397
A1Z700	FBgn0261397
A1Z7A6	FBgn0050372
A0A0B4KFD1	FBgn0053087
A1Z7C4	FBgn0053087
A1Z7L8	FBgn0011300
A1Z7L9	FBgn0011300
Q7YU60	FBgn0011300
A1Z7T1	FBgn0020621
A1Z7T2	FBgn0020621
A1Z7T3	FBgn0020621
A1Z7T4	FBgn0020621
A1ZAD3	FBgn0034106
A1ZAQ4	FBgn0034194
A1ZB86	FBgn0261477
A1Z713	FBgn0033194
A8DYI6	FBgn0010551
Q0E8P6	FBgn0023096
M9MRJ4	FBgn0261836
Q8T9A8	FBgn0261836
A1ZBS3	FBgn0034493
A0A0B4KEV7	FBgn0263980
O76899	FBgn0013720
O77086	FBgn0259228
Q8IG84	FBgn0003721
P18169	FBgn0000427
P18170	FBgn0000427
P18171	FBgn0000427
P18490	FBgn0003048
P27716	FBgn0004646
P35500	FBgn0285944
P45843	FBgn0003515
P91620	FBgn0085447
P91621	FBgn0085447
Q8IQ62	FBgn0085447
P91659	FBgn0017448
A0A0B4KFZ1	FBgn0034885
Q6NR72	FBgn0034885
Q8MLR2	FBgn0034885
A0A0B4K657	FBgn0266756
Q59DW9	FBgn0266756
Q59DX2	FBgn0266756
Q6XK19	FBgn0266756
Q6XK20	FBgn0266756
B7YZK8	FBgn0265356
Q7JUV6	FBgn0265356
Q7KT77	FBgn0053310
Q7KTW9	FBgn0270926
O46048	FBgn0261954
Q7KW02	FBgn0261954
Q8I8U7	FBgn0053554
H9XVP2	FBgn0025726
A8JNK1	FBgn0264693
Q8IRB9	FBgn0264693
Q8IRC0	FBgn0264693
Q8IRC1	FBgn0264693
Q9I7T2	FBgn0264693
Q9VZI0	FBgn0264693
Q9W143	FBgn0020521
Q8IQQ9	FBgn0036702
Q8T4G5	FBgn0036702
Q960D3	FBgn0046214
M9PDE6	FBgn0261802
Q9V9N7	FBgn0261802
Q9V9P7	FBgn0032967
A0A0B4KI34	FBgn0027598
Q9VB11	FBgn0039536
Q9VB40	FBgn0260487
A0A0B4LIC4	FBgn0038606
Q6NR11	FBgn0266566
Q9VF12	FBgn0266566
Q9VF13	FBgn0266566
A0A0B4K682	FBgn0263929
Q7KSJ6	FBgn0263929
Q9VFG3	FBgn0263929
Q9VFH5	FBgn0038247
Q9VFT7	FBgn0038163
A0A0B4K6G3	FBgn0082831
A0A0B4KFP5	FBgn0262617
Q0KI87	FBgn0262617
Q7KSS0	FBgn0262617
Q9VX41	FBgn0026313
X2JE74	FBgn0026313
P14599	FBgn0000108
Q59E14	FBgn0053543
Q9VR25	FBgn0031627
A0A0B4K7J4	FBgn0262869
Q59DV8	FBgn0262869
Q8IH40	FBgn0262869
Q5BIA5	FBgn0013433
Q95R34	FBgn0023525
Q9VJJ7	FBgn0032593
Q961J5	FBgn0033778
Q9VL32	FBgn0028675
P30974	FBgn0004841
Q9VU94	FBgn0029167
Q9VK12	FBgn0032494
A1ZBW1	FBgn0267791
Q9VCD1	FBgn0039152
Q5U0V7	FBgn0034691
Q9VKJ9	FBgn0261983
Q9VTK2	FBgn0003292
Q8SWV6	FBgn0263278
Q9W437	FBgn0029840
Q9VX86	FBgn0030815
Q59E37	FBgn0052547
Q9VHR2	FBgn0266801
P22817	FBgn0001247
A1ZBW7	FBgn0034529
Q9VZL2	FBgn0041147
Q9VX01	FBgn0030884
Q7KUL1	FBgn0041604
Q9W4W8	FBgn0024992
Q8T4D6	FBgn0037862
Q9VSM1	FBgn0262508
Q7KVP4	FBgn0034618
Q9VXF6	FBgn0264077
A1ZBE8	FBgn0034400
Q8MRA3	FBgn0029082
A1ZAE9	FBgn0034121
Q0E8E1	FBgn0260388
Q9VDT3	FBgn0038740
Q9VUG6	FBgn0036440
Q9VYJ0	FBgn0259171
Q8IMI2	FBgn0051524
Q9VUM7	FBgn0036492
Q9V9W7	FBgn0003268
Q9VDR7	FBgn0021776
Q9VF33	FBgn0026616
Q9VBL5	FBgn0039378
Q9VBD5	FBgn0039441
Q9VU08	FBgn0052113
Q9VPK5	FBgn0259818
P58985	FBgn0041236
Q9VKS7	FBgn0032276
Q9VVU7	FBgn0036829
Q9VH10	FBgn0261928
A1Z6J5	FBgn0033055
Q8INV7	FBgn0053117
Q8INT5	FBgn0023090
Q9VMR4	FBgn0016920
Q9W5G7	FBgn0040370
Q9W0I1	FBgn0052333
Q8IRS9	FBgn0052783
Q9VF38	FBgn0038361
Q8MT77	FBgn0051793
Q9W1Y8	FBgn0034786
Q9VP25	FBgn0037090
O76923	FBgn0261953
P81918	FBgn0026393
Q9VJX4	FBgn0263354
Q9VA96	FBgn0039752
Q9W198	FBgn0266083
A1ZB14	FBgn0011589
Q8IN08	FBgn0051423
Q7KT70	FBgn0001987
Q9VJ12	FBgn0263198
Q9W3W5	FBgn0003390
Q9W4Z0	FBgn0264598
Q9W332	FBgn0052702
Q7KVW5	FBgn0029761
Q9VHB6	FBgn0037710
P29829	FBgn0004623
Q86B80	FBgn0039026
Q9W0X7	FBgn0035086
Q9VWY8	FBgn0030893
Q9W270	FBgn0034715
Q9W0R3	FBgn0261985
Q9VWA7	FBgn0052227
Q9VW01	FBgn0036877
Q7YZH1	FBgn0035106
Q8IR22	FBgn0052580
Q9VGG6	FBgn0037962
Q8IA42	FBgn0051956
Q24418	FBgn0010399
Q9VXU0	FBgn0022710
Q9VVG0	FBgn0036715
Q9VX80	FBgn0260748
Q9VFN7	FBgn0038198
Q8T3J9	FBgn0267689
O18408	FBgn0020506
Q9VN44	FBgn0087013
Q9VE00	FBgn0038681
P41073	FBgn0004401
Q9VEU1	FBgn0038439
Q9V726	FBgn0024698
Q0KIF4	FBgn0025936
Q8IPV2	FBgn0051975
Q9NDJ2	FBgn0020306
Q7KVY9	FBgn0264598
Q8T452	FBgn0037195
Q9W2X0	FBgn0263220
Q9VBA1	FBgn0039463
A1ZAQ7	FBgn0034197
Q8IR04	FBgn0266354
Q9VD37	FBgn0263117
Q8IPE4	FBgn0051710
Q9VC62	FBgn0266758
Q9VWJ0	FBgn0031012
Q9VI49	FBgn0026563
Q07407	FBgn0010389
Q9VR70	FBgn0031201
Q9VSK6	FBgn0262719
Q24157	FBgn0000221
Q9VHS0	FBgn0037578
Q95SM8	FBgn0050281
Q9VP43	FBgn0052436
C0HL64	FBgn0020638
C0HL65	FBgn0020637
Q8IMK8	FBgn0051041
Q8MS59	FBgn0039620
Q8IGP1	FBgn0264489
Q9VEP8	FBgn0038465
Q9VJ86	FBgn0284256
Q7KT48	FBgn0020503
Q961R8	FBgn0027088
Q9VGW1	FBgn0261053
Q9VE01	FBgn0038680
Q9VLW3	FBgn0031954
Q9V9S7	FBgn0039883
Q9NK54	FBgn0000307
Q8IQC8	FBgn0259163
P16621	FBgn0000464
Q9Y117	FBgn0027558
Q7JRJ9	FBgn0260991
Q9W451	FBgn0005390
P81923	FBgn0026384
A1Z9M0	FBgn0033905
Q09147	FBgn0285896
Q9VUE5	FBgn0003459
Q9W2D5	FBgn0266346
A1ZBU4	FBgn0034510
Q9VIQ8	FBgn0032833
Q24322	FBgn0011259
Q9W372	FBgn0030103
Q9VNM8	FBgn0037415
Q9W1H0	FBgn0263667
Q9VK72	FBgn0032442
Q9VGU4	FBgn0037856
A1Z8V7	FBgn0033706
Q9W0M6	FBgn0260755
Q9W3N0	FBgn0029976
Q9W0S9	FBgn0024806
Q0IGX4	FBgn0033047
Q9VS00	FBgn0035724
Q86B52	FBgn0263747
Q9V477	FBgn0029114
Q9VH01	FBgn0266717
A0A0B4K7K9	FBgn0259246
Q7KN75	FBgn0027835
Q7KN84	FBgn0027835
Q95T04	FBgn0027835
Q9U982	FBgn0027835
Q9VR58	FBgn0031191
Q9W0P8	FBgn0035145
Q9XZT1	FBgn0026873
P29052	FBgn0004915
Q9VEL2	FBgn0038499
Q7KTP7	FBgn0264743
A1ZAU8	FBgn0263197
Q9W2X6	FBgn0028342
Q9VXN2	FBgn0014391
Q9VKM3	FBgn0010612
O77134	FBgn0038224
Q9VNF5	FBgn0037356
Q8MLQ7	FBgn0034909
Q05825	FBgn0010217
Q08212	FBgn0005649
Q26281	FBgn0005649
Q8SZP5	FBgn0005649
Q9U405	FBgn0001133
Q9VPB0	FBgn0037027
Q9VXW4	FBgn0030629
Q9VT75	FBgn0263251
Q9VIN6	FBgn0032853
Q4LDP7	FBgn0036211
Q95T90	FBgn0036211
Q9VFF0	FBgn0038271
Q9VQ29	FBgn0021906
A0A0B4KF40	FBgn0265052
Q9W1L7	FBgn0265052
P91632	FBgn0262737
Q95SZ9	FBgn0262737
Q9VY62	FBgn0030539
Q8MS31	FBgn0085444
Q86PC3	FBgn0034606
Q95TK2	FBgn0002791
A8DYH1	FBgn0085444
M9PCZ7	FBgn0029123
Q9VLH8	FBgn0029123
Q9VPA5	FBgn0037030
Q8SX59	FBgn0035077
Q8IPJ1	FBgn0031859
Q95SJ2	FBgn0031859
Q9VM81	FBgn0031859
A1Z8Z7	FBgn0033731
Q9VVS5	FBgn0036812
P20153	FBgn0003964
O62589	FBgn0000808
P13582	FBgn0000533
Q9VD52	FBgn0038927
Q7K2K2	FBgn0033990
Q9VDG2	FBgn0026056
Q5U156	FBgn0033998
Q95RL2	FBgn0033998
Q960P7	FBgn0033998
Q8IMU0	FBgn0051111
O96692	FBgn0283666
Q9VT74	FBgn0036063
Q95TU3	FBgn0030631
Q7K0F0	FBgn0034402
O97454	FBgn0001491
A1Z9G2	FBgn0033859
Q9VHV6	FBgn0037550
Q9VTY7	FBgn0036294
Q86NX5	FBgn0051224
Q8IG87	FBgn0051224
Q8T3J8	FBgn0051224
Q9VE54	FBgn0051224
Q8MZG5	FBgn0031139
Q8T3R3	FBgn0031139
M9PFA9	FBgn0036294
Q2PE13	FBgn0265193
M9PHI7	FBgn0035639
Q9W0Z5	FBgn0265182
Q8IRC7	FBgn0013751
Q7KTZ2	FBgn0020622
Q9VJ16	FBgn0032741
Q960N6	FBgn0030301
Q9VYY7	FBgn0030301
O76910	FBgn0024975
Q960Q9	FBgn0024975
Q9VHA4	FBgn0037722
Q9U1I1	FBgn0263934
Q95RQ8	FBgn0034878
Q9W1N1	FBgn0034878
A0A023GRW3	FBgn0031319
Q8IPI0	FBgn0031920
Q9VM05	FBgn0031920
Q9VSH3	FBgn0035871
Q9VLK8	FBgn0285971
Q9VQK1	FBgn0031488
Q7KU30	FBgn0020445
Q7YU52	FBgn0020445
Q9GZ10	FBgn0020445
Q9VLY0	FBgn0031941
Q9W5B1	FBgn0040361
Q9VLC8	FBgn0032111
P40656	FBgn0005612
Q9W229	FBgn0261596
O62530	FBgn0263351
Q9VF04	FBgn0038390
Q24472	FBgn0015799
Q9W482	FBgn0029800
P04197	FBgn0002914
A1Z9E2	FBgn0033846
Q27368	FBgn0011766
Q9NIS1	FBgn0038390
Q9VYT3	FBgn0030344
P22815	FBgn0000206
Q8IQH0	FBgn0013997
Q8IG95	FBgn0037207
Q95ST8	FBgn0037207
Q9VNP3	FBgn0037207
A8DYM0	FBgn0034720
Q24216	FBgn0263237
P50535	FBgn0005617
O77280	FBgn0025613
Q9W4I6	FBgn0025613
Q9V9Z4	FBgn0039833
P07185	FBgn0000355
Q9VT68	FBgn0036058
Q8MRX5	FBgn0037206
Q9VNP4	FBgn0037206
P07184	FBgn0000357
Q8SX67	FBgn0035063
Q9W108	FBgn0035063
Q9VEF4	FBgn0038547
Q9VPA2	FBgn0037031
M9PH26	FBgn0011277
Q9W4I4	FBgn0011277
A0A0B4KF28	FBgn0020257
A1Z9A5	FBgn0033813
Q9VMY0	FBgn0031652
O44382	FBgn0283468
Q95SC8	FBgn0031488
Q86PC1	FBgn0015544
Q8T426	FBgn0037398
Q9VNK8	FBgn0037398
Q8MZE6	FBgn0029750
Q9W4E0	FBgn0029750
A1Z6J6	FBgn0033056
Q8MZC8	FBgn0033056
Q8T3N7	FBgn0038191
Q9VFP5	FBgn0038191
Q7K3Z6	FBgn0085421
Q9VEF1	FBgn0038550
Q95TV7	FBgn0036812
Q7K2X1	FBgn0034314
Q9VUI0	FBgn0001120
A1ZAH8	FBgn0034138
Q9XYZ4	FBgn0020270
Q86BP3	FBgn0037470
Q7K2B0	FBgn0034422
Q9VG84	FBgn0286075
Q9VTE2	FBgn0025355
O76906	FBgn0000376
Q9VKW3	FBgn0032244
Q7KLW6	FBgn0028700
Q8MS11	FBgn0031036
Q9VMN6	FBgn0051646
Q961H2	FBgn0050344
Q9I7T6	FBgn0035455
Q961R9	FBgn0038407
Q6IG51	FBgn0262479
Q8SZF4	FBgn0033115
P23758	FBgn0003130
O97365	FBgn0026562
Q8SY75	FBgn0026562
P18173	FBgn0001112
Q8MZ34	FBgn0032217
Q8MSI5	FBgn0027582
Q9Y139	FBgn0027582
P29747	FBgn0004396
O01939	FBgn0020272
O76926	FBgn0024887
Q8SXR2	FBgn0024887
Q9VPH4	FBgn0024887
O62602	FBgn0261524
Q6GKZ1	FBgn0040038
Q7KW25	FBgn0040345
P16911	FBgn0000274
Q9VEH6	FBgn0038529
Q8IPP2	FBgn0037297
Q9VN84	FBgn0037297
Q8IGV4	FBgn0039581
Q8IHF0	FBgn0039581
Q8ISE5	FBgn0039581
Q9VAW1	FBgn0039581
Q4V6Y6	FBgn0050443
Q8IGS4	FBgn0050443
Q59E34	FBgn0262519
A0A0B4KG70	FBgn0027951
Q9VNF7	FBgn0027951
M9PF79	FBgn0010762
Q960V1	FBgn0010762
Q9U8L5	FBgn0028789
A0A0B4KGZ0	FBgn0027950
Q9V424	FBgn0027950
Q9VHB7	FBgn0027950
Q9W4W7	FBgn0024993
M9PEA2	FBgn0030269
Q27403	FBgn0014179
P40423	FBgn0003514
A1Z7C1	FBgn0011659
O61917	FBgn0011659
Q8T0N1	FBgn0011659
Q9VNX9	FBgn0037134
P91663	FBgn0014127
Q9VIP9	FBgn0014127
Q95RX5	FBgn0037655
A1ZBY3	FBgn0040726
A8DZ27	FBgn0053481
Q59DX6	FBgn0053512
Q59E13	FBgn0053516
Q59DZ4	FBgn0261871
Q8INK5	FBgn0037908
Q961T8	FBgn0037908
Q9VDD5	FBgn0038865
Q24255	FBgn0011758
Q8SYL1	FBgn0022288
Q9VNV2	FBgn0037156
Q24182	FBgn0020399
Q9VB08	FBgn0003330
B7YZX6	FBgn0032717
Q9VJ42	FBgn0032717
O76523	FBgn0025457
O76460	FBgn0002989
Q8T0V8	FBgn0051988
A1Z833	FBgn0033474
Q7K2V5	FBgn0033474
Q960T3	FBgn0033474
Q9VK38	FBgn0040972
Q7K4A1	FBgn0025709
Q4QQB9	FBgn0034398
Q9W5Q2	FBgn0039942
Q9VVN7	FBgn0020300
Q7JWU6	FBgn0033512
O76268	FBgn0024947
Q8IPZ6	FBgn0024947
Q9VQI8	FBgn0024947
Q8T8Z4	FBgn0037506
Q9VIB2	FBgn0037506
E1JHB7	FBgn0032006
Q05913	FBgn0010282
Q9VMK2	FBgn0031756
P31369	FBgn0004394
Q8IRL5	FBgn0085437
Q9U4G6	FBgn0085437
Q24353	FBgn0011277
O02374	FBgn0000114
O18409	FBgn0000114
Q8IP89	FBgn0000114
Q8MSG0	FBgn0000114
Q8SYC0	FBgn0000114
Q960Z4	FBgn0000114
Q7KTX8	FBgn0003415
Q9VJE3	FBgn0032635
Q8I0N3	FBgn0039437
Q9VBD9	FBgn0039437
A0A0B4KGY6	FBgn0261552
Q8INP0	FBgn0261552
Q8T4D1	FBgn0261552
Q9GNC8	FBgn0261552
Q9GQN3	FBgn0261552
Q9W3I9	FBgn0265464
Q7PLP4	FBgn0039955
Q7PLP5	FBgn0039955
D1YSG0	FBgn0005666
Q9VXH6	FBgn0260450
A0A0B4JD97	FBgn0026620
Q9W3A1	FBgn0030077
P31368	FBgn0085424
M9PJN5	FBgn0026428
